0002_riccione_17_10_2020__12_03_51.png,maybe
2569_nw_alvarmontseny_20_10_2020__16_45_43.png,no
2570_nw_veulettes2_18_10_2020__15_33_58.png,yes
2592_nw_portodiandora_18_10_2020__12_11_20.png,yes
2596_nw_alvarmontseny_18_10_2020__16_34_16.png,maybe
2597_bassano_18_10_2020__12_11_09.png,no
2615_nw_alvarmontseny_20_10_2020__10_38_47.png,no
2616_nw_montalt_17_10_2020__18_04_45.png,no
2631_nw_montalt_19_10_2020__11_42_40.png,maybe
2633_rimini_17_10_2020__14_07_45.png,yes
2634_nw_montalt_19_10_2020__12_58_27.png,yes
2640_albisola_16_10_2020__11_09_06.png,maybe
2641_nw_zacinto_18_10_2020__11_56_18.png,yes
2642_campegli_16_10_2020__12_56_38.png,no
2646_nw_veulettes2_18_10_2020__12_33_39.png,no
2648_nw_montalt_20_10_2020__18_19_03.png,maybe
2649_nw_alvarmontseny_17_10_2020__18_04_46.png,maybe
2652_rimini_17_10_2020__18_19_22.png,yes
2654_nw_alpago_17_10_2020__12_35_05.png,no
2655_nw_zacinto_20_10_2020__10_49_02.png,no
2657_thuile_17_10_2020__15_10_56.png,yes
2658_nw_dieeksepark_19_10_2020__17_28_42.png,no
2659_nw_veulettes_18_10_2020__12_04_02.png,no
2660_nw_montalt_19_10_2020__14_26_26.png,maybe
2661_albisola_19_10_2020__15_50_52.png,yes
2674_nw_veulettes2_20_10_2020__10_28_29.png,maybe
2682_nw_alvarmontseny_18_10_2020__11_11_33.png,no
2687_bassano_17_10_2020__14_17_56.png,maybe
2688_nw_alvarmontseny_18_10_2020__12_11_25.png,no
2691_nw_montalt_19_10_2020__11_27_45.png,maybe
2693_nw_poperinge_19_10_2020__16_21_24.png,yes
2695_nw_montalt_18_10_2020__17_11_04.png,no
2696_nw_poperinge_19_10_2020__16_58_26.png,maybe
2702_nw_alvarmontseny_18_10_2020__14_20_08.png,no
2703_albisola_16_10_2020__13_06_47.png,maybe
2704_nw_poperinge_19_10_2020__14_41_10.png,yes
2706_bassano_17_10_2020__12_03_48.png,no
2707_nw_dieeksepark_18_10_2020__11_56_31.png,maybe
2712_nw_egypt_18_10_2020__14_35_01.png,no
2713_nw_zacinto_18_10_2020__14_35_02.png,no
2715_bassano_17_10_2020__11_43_03.png,no
2719_nw_alpago_17_10_2020__12_55_39.png,maybe
2721_nw_alpago_19_10_2020__15_21_24.png,yes
2734_nw_zacinto_18_10_2020__14_49_41.png,no
2736_thuile_17_10_2020__12_55_34.png,yes
2738_albisola_19_10_2020__17_13_06.png,no
2740_albisola_18_10_2020__14_19_52.png,no
2742_nw_egypt_18_10_2020__16_04_45.png,yes
2743_nw_montalt_20_10_2020__12_24_14.png,yes
2745_thuile_18_10_2020__11_03_58.png,yes
2746_nw_alpago_18_10_2020__14_20_04.png,maybe
2748_thuile_17_10_2020__14_28_23.png,yes
2754_bassano_17_10_2020__11_01_32.png,no
2755_albisola_20_10_2020__18_29_13.png,no
2757_nw_alvarmontseny_17_10_2020__17_42_41.png,no
2759_nw_montalt_20_10_2020__10_38_46.png,no
2761_nw_montalt_19_10_2020__15_58_39.png,maybe
2764_nw_portodiandora_17_10_2020__18_12_01.png,maybe
2765_bassano_17_10_2020__18_11_52.png,no
2768_nw_montalt_18_10_2020__16_12_12.png,no
2771_albisola_19_10_2020__16_28_37.png,maybe
2773_nw_alvarmontseny_20_10_2020__16_04_13.png,no
2774_rimini_16_10_2020__12_24_48.png,maybe
2776_bassano_18_10_2020__09_45_03.png,maybe
2777_nw_egypt_19_10_2020__11_57_20.png,yes
2778_nw_alpago_19_10_2020__12_05_21.png,no
2783_nw_alvarmontseny_20_10_2020__15_03_02.png,no
2789_thuile_20_10_2020__12_44_59.png,yes
2793_nw_egypt_19_10_2020__15_58_27.png,yes
2795_nw_montalt_19_10_2020__11_05_23.png,maybe
2797_nw_alvarmontseny_19_10_2020__15_51_10.png,maybe
2803_rimini_16_10_2020__11_41_24.png,maybe
2804_nw_alvarmontseny_19_10_2020__12_28_40.png,maybe
2811_albisola_16_10_2020__11_19_45.png,maybe
2812_albisola_18_10_2020__12_33_27.png,no
2813_nw_alpago_18_10_2020__14_49_40.png,maybe
2936_thuile2_19_10_2020__14_11_43.png,no
2937_albisola_16_10_2020__13_27_49.png,maybe
2939_nw_alvarmontseny_19_10_2020__14_19_10.png,maybe
2940_nw_dieeksepark_19_10_2020__15_21_31.png,maybe
2941_nw_poperinge_20_10_2020__18_08_46.png,maybe
2942_nw_poperinge_17_10_2020__17_27_55.png,no
2943_campegli_19_10_2020__17_43_21.png,yes
2947_nw_alpago_19_10_2020__12_21_14.png,no
2948_campegli_16_10_2020__14_45_50.png,no
2951_thuile_18_10_2020__12_33_32.png,yes
2952_thuile_17_10_2020__14_50_06.png,yes
2955_nw_zacinto_17_10_2020__17_05_51.png,no
2959_torbole_20_10_2020__12_34_36.png,yes
2962_nw_alpago_18_10_2020__11_26_23.png,no
2964_thuile2_17_10_2020__10_30_35.png,no
2965_thuile_20_10_2020__12_24_08.png,maybe
2967_nw_portodiandora_17_10_2020__17_57_19.png,maybe
2968_nw_poperinge_19_10_2020__12_13_53.png,maybe
2969_nw_almerehaven_19_10_2020__16_58_27.png,maybe
2972_nw_veulettes2_20_10_2020__15_03_03.png,maybe
2973_thuile2_18_10_2020__16_48_57.png,maybe
2975_albisola_17_10_2020__12_55_29.png,maybe
2976_nw_alpago_20_10_2020__17_16_45.png,yes
2977_thuile_17_10_2020__12_03_53.png,yes
2978_albisola_20_10_2020__10_06_26.png,no
2980_bassano_17_10_2020__13_47_05.png,no
2981_torbole_18_10_2020__12_33_30.png,maybe
2983_nw_poperinge_19_10_2020__13_42_38.png,maybe
2984_nw_alpago_20_10_2020__17_58_21.png,yes
2985_nw_dieeksepark_18_10_2020__11_19_06.png,maybe
2986_thuile2_17_10_2020__11_22_30.png,no
2987_rimini_16_10_2020__11_09_20.png,yes
2988_torbole_19_10_2020__11_20_11.png,no
2989_nw_veulettes2_18_10_2020__12_41_06.png,no
2990_nw_zacinto_20_10_2020__15_23_51.png,no
2991_thuile2_18_10_2020__15_33_44.png,yes
2992_thuile2_20_10_2020__18_08_38.png,yes
2993_nw_egypt_18_10_2020__16_48_59.png,maybe
2994_nw_egypt_19_10_2020__12_50_53.png,yes
2996_nw_montalt_18_10_2020__14_42_24.png,no
3002_malcesine_17_10_2020__13_57_30.png,yes
3003_torbole_18_10_2020__15_04_22.png,maybe
3004_nw_zacinto_18_10_2020__12_11_19.png,no
3005_riccione_19_10_2020__17_28_21.png,yes
3006_nw_dieeksepark_19_10_2020__17_13_44.png,no
3008_campegli_18_10_2020__14_42_20.png,yes
3009_nw_veulettes2_18_10_2020__15_04_29.png,yes
3010_albisola_16_10_2020__12_24_37.png,yes
3012_thuile2_20_10_2020__17_06_19.png,maybe
3014_rimini_19_10_2020__14_18_58.png,no
3015_nw_montalt_19_10_2020__15_43_40.png,maybe
3016_nw_montalt_18_10_2020__11_41_26.png,no
3018_nw_montalt_17_10_2020__17_13_11.png,maybe
3019_nw_zacinto_18_10_2020__16_26_53.png,no
3021_thuile_17_10_2020__10_51_19.png,yes
3022_albisola_19_10_2020__12_58_05.png,no
3025_thuile2_19_10_2020__17_21_03.png,no
3028_nw_veulettes2_19_10_2020__12_58_28.png,yes
3030_malcesine_19_10_2020__17_21_02.png,no
3031_malcesine_16_10_2020__14_35_14.png,yes
3032_thuile2_20_10_2020__17_48_01.png,no
3035_rimini_17_10_2020__15_00_42.png,maybe
3036_nw_almerehaven_20_10_2020__16_45_45.png,maybe
3037_nw_alvarmontseny_20_10_2020__16_24_56.png,no
3043_malcesine_20_10_2020__17_06_18.png,yes
3044_thuile_18_10_2020__14_42_19.png,yes
3048_riccione_20_10_2020__15_44_37.png,no
3054_nw_alpago_19_10_2020__12_28_37.png,no
3055_thuile_20_10_2020__17_48_01.png,yes
3057_thuile2_16_10_2020__14_35_19.png,no
3058_riccione_19_10_2020__17_13_08.png,no
3063_nw_portodiandora_19_10_2020__11_20_17.png,no
3074_malcesine_16_10_2020__11_30_51.png,maybe
3076_nw_veulettes2_18_10_2020__16_04_51.png,yes
3077_nw_alvarmontseny_19_10_2020__15_58_40.png,yes
3078_rimini_19_10_2020__11_12_41.png,maybe
3079_nw_portodiandora_17_10_2020__17_13_10.png,maybe
3080_malcesine_18_10_2020__12_33_31.png,maybe
3081_nw_egypt_17_10_2020__13_26_33.png,maybe
3084_nw_veulettes_18_10_2020__15_33_58.png,yes
3086_nw_veulettes_17_10_2020__17_42_41.png,no
3090_malcesine_18_10_2020__11_18_55.png,no
3091_nw_alpago_17_10_2020__17_05_50.png,maybe
3097_riccione_17_10_2020__14_28_21.png,yes
3098_torbole_19_10_2020__15_36_08.png,maybe
3100_albisola_17_10_2020__18_19_19.png,no
3104_nw_alvarmontseny_18_10_2020__15_11_53.png,no
3111_nw_montalt_20_10_2020__16_04_13.png,no
3115_campegli_16_10_2020__13_07_07.png,no
3116_nw_montalt_20_10_2020__14_52_37.png,yes
3118_albisola_20_10_2020__15_02_47.png,yes
3122_thuile2_17_10_2020__13_26_31.png,maybe
3130_albisola_16_10_2020__11_41_09.png,yes
3138_nw_egypt_17_10_2020__10_41_04.png,yes
3157_bassano_18_10_2020__12_18_36.png,maybe
3161_riccione_17_10_2020__15_00_41.png,yes
3165_nw_alpago_19_10_2020__16_43_28.png,yes
3169_albisola_20_10_2020__16_24_38.png,yes
3173_thuile2_20_10_2020__14_52_26.png,no
3174_nw_egypt_17_10_2020__15_00_45.png,yes
3179_nw_egypt_20_10_2020__17_16_45.png,no
3184_nw_portodiandora_20_10_2020__15_23_52.png,maybe
3190_nw_alpago_19_10_2020__11_05_20.png,no
3202_nw_alpago_17_10_2020__12_45_21.png,yes
3204_thuile_20_10_2020__10_06_39.png,maybe
3207_albisola_17_10_2020__10_20_12.png,no
3214_nw_montalt_17_10_2020__17_49_57.png,maybe
3222_nw_alpago_17_10_2020__14_28_27.png,yes
3223_nw_almerehaven_19_10_2020__12_43_31.png,maybe
3230_rimini_17_10_2020__15_10_54.png,yes
3234_bassano_18_10_2020__15_18_59.png,maybe
3235_nw_veulettes2_20_10_2020__16_24_57.png,no
3237_albisola_17_10_2020__17_57_11.png,no
3238_thuile2_19_10_2020__12_28_35.png,no
3241_rimini_19_10_2020__15_58_23.png,no
3245_nw_alpago_20_10_2020__17_06_21.png,yes
3249_bassano_18_10_2020__12_25_58.png,no
3250_nw_alpago_20_10_2020__12_55_29.png,no
3256_riccione_20_10_2020__16_14_22.png,no
3259_albisola_20_10_2020__12_44_53.png,no
3261_thuile_19_10_2020__17_35_52.png,maybe
3262_nw_zacinto_18_10_2020__09_45_23.png,no
3267_bassano_17_10_2020__10_40_44.png,no
3269_thuile_19_10_2020__12_35_56.png,no
3273_thuile2_19_10_2020__14_40_57.png,no
3276_nw_almerehaven_20_10_2020__12_13_56.png,yes
3283_nw_alvarmontseny_19_10_2020__14_26_26.png,yes
3303_nw_montalt_18_10_2020__15_42_38.png,no
3304_rimini_17_10_2020__17_13_05.png,yes
3308_rimini_16_10_2020__14_35_11.png,no
3309_nw_poperinge_18_10_2020__15_26_31.png,no
3311_riccione_16_10_2020__14_45_33.png,yes
3314_nw_veulettes2_18_10_2020__16_19_35.png,yes
3320_albisola_16_10_2020__14_10_03.png,maybe
3323_nw_alvarmontseny_19_10_2020__14_04_31.png,yes
3327_thuile_18_10_2020__12_03_42.png,yes
3328_albisola_18_10_2020__16_12_01.png,maybe
3329_nw_veulettes2_18_10_2020__17_11_05.png,maybe
3344_thuile_19_10_2020__17_05_49.png,maybe
3350_thuile2_18_10_2020__11_56_14.png,no
3351_malcesine_16_10_2020__13_59_45.png,maybe
3358_albisola_20_10_2020__15_13_11.png,yes
3361_nw_zacinto_19_10_2020__12_05_24.png,no
3381_nw_zacinto_18_10_2020__15_19_07.png,maybe
3382_nw_alpago_17_10_2020__14_18_10.png,yes
3424_albisola_18_10_2020__12_11_10.png,no
3426_rimini_20_10_2020__15_44_38.png,no
3429_nw_zacinto_19_10_2020__13_27_50.png,maybe
3431_riccione_16_10_2020__14_24_40.png,yes
3436_nw_veulettes2_19_10_2020__11_57_26.png,maybe
3437_nw_montalt_18_10_2020__16_34_16.png,no
3438_thuile2_17_10_2020__14_39_10.png,maybe
3441_nw_veulettes_17_10_2020__16_58_23.png,no
3450_riccione_18_10_2020__15_42_28.png,maybe
3451_nw_veulettes_18_10_2020__17_18_25.png,yes
3452_nw_poperinge_20_10_2020__14_52_39.png,yes
3478_nw_alpago_18_10_2020__12_26_06.png,no
3482_nw_almerehaven_20_10_2020__15_34_29.png,yes
3483_nw_zacinto_19_10_2020__13_13_06.png,no
3494_nw_montalt_19_10_2020__11_12_48.png,maybe
3495_nw_montalt_18_10_2020__16_19_34.png,no
3496_nw_veulettes2_18_10_2020__16_26_57.png,yes
3499_nw_portodiandora_18_10_2020__11_19_01.png,maybe
3501_albisola_17_10_2020__14_38_51.png,maybe
3504_thuile_20_10_2020__12_34_37.png,yes
3505_malcesine_17_10_2020__12_55_34.png,yes
3543_rimini_20_10_2020__17_47_58.png,no
3546_nw_montalt_18_10_2020__12_26_09.png,no
3549_nw_montalt_20_10_2020__18_08_44.png,maybe
3552_nw_montalt_19_10_2020__12_36_01.png,maybe
3559_nw_alpago_18_10_2020__17_03_42.png,yes
3562_nw_dieeksepark_18_10_2020__15_04_32.png,maybe
3564_albisola_19_10_2020__16_50_49.png,no
3565_rimini_18_10_2020__11_11_25.png,yes
3566_riccione_19_10_2020__13_05_36.png,maybe
3569_nw_alpago_20_10_2020__15_55_08.png,maybe
3570_thuile_19_10_2020__12_21_11.png,no
3571_nw_poperinge_18_10_2020__12_33_40.png,maybe
3573_nw_alpago_20_10_2020__15_13_20.png,no
3575_nw_dieeksepark_18_10_2020__15_34_00.png,maybe
3582_nw_montalt_18_10_2020__16_04_49.png,no
3584_albisola_20_10_2020__17_58_14.png,maybe
3595_nw_montalt_17_10_2020__17_42_39.png,maybe
3614_thuile_19_10_2020__11_20_12.png,maybe
3619_albisola_19_10_2020__14_04_23.png,yes
3621_nw_portodiandora_19_10_2020__14_41_05.png,no
3622_nw_dieeksepark_17_10_2020__17_27_57.png,no
3623_malcesine_18_10_2020__12_26_03.png,no
3624_nw_zacinto_17_10_2020__15_11_00.png,yes
3625_albisola_16_10_2020__11_30_25.png,yes
3626_malcesine_20_10_2020__12_34_36.png,no
3627_nw_veulettes_18_10_2020__15_19_10.png,maybe
3629_nw_alvarmontseny_18_10_2020__12_33_38.png,no
3630_nw_veulettes2_20_10_2020__10_06_47.png,maybe
3631_torbole_17_10_2020__13_26_29.png,maybe
3632_rimini_17_10_2020__14_49_59.png,yes
3633_riccione_17_10_2020__18_04_29.png,yes
3634_bassano_17_10_2020__18_26_44.png,no
3635_nw_montalt_20_10_2020__17_06_23.png,no
3636_nw_montalt_20_10_2020__12_55_32.png,yes
3637_nw_veulettes_18_10_2020__17_25_46.png,maybe
3639_nw_veulettes2_20_10_2020__17_48_07.png,maybe
3641_nw_almerehaven_19_10_2020__13_42_39.png,maybe
3643_nw_almerehaven_20_10_2020__17_17_09.png,yes
3644_thuile2_17_10_2020__10_20_20.png,no
3645_nw_montalt_19_10_2020__16_43_33.png,yes
3647_nw_montalt_17_10_2020__16_58_22.png,maybe
3648_albisola_18_10_2020__16_41_26.png,no
3649_bassano_17_10_2020__17_27_44.png,no
3650_nw_dieeksepark_19_10_2020__12_28_43.png,maybe
3652_thuile2_16_10_2020__14_24_53.png,no
3653_bassano_18_10_2020__15_04_15.png,no
3654_torbole_18_10_2020__14_19_59.png,maybe
3655_nw_zacinto_18_10_2020__12_03_47.png,no
3656_riccione_17_10_2020__10_51_13.png,no
3657_riccione_17_10_2020__13_47_07.png,yes
3658_nw_egypt_20_10_2020__09_56_12.png,yes
3659_torbole_20_10_2020__14_52_25.png,no
3660_nw_zacinto_20_10_2020__11_09_45.png,no
3661_thuile2_19_10_2020__14_26_21.png,no
3664_riccione_18_10_2020__12_48_15.png,yes
3665_thuile_20_10_2020__15_44_40.png,no
3666_thuile_19_10_2020__15_58_25.png,no
3667_nw_portodiandora_17_10_2020__18_19_33.png,yes
3668_thuile_18_10_2020__16_12_06.png,yes
3670_rimini_17_10_2020__13_16_12.png,yes
3677_campegli_09_S11_2020__10_22_03.png,no
3679_campegli_10_S11_2020__09_45_05.png,no
3683_campegli_09_S11_2020__17_33_00.png,no
3684_campegli_09_S11_2020__15_26_34.png,maybe
3689_campegli_10_S11_2020__13_03_45.png,maybe
3690_campegli_09_S11_2020__09_36_49.png,maybe
3704_campegli_13_S11_2020__14_13_10.png,maybe
3728_campegli_09_S11_2020__16_15_45.png,no
3733_campegli_11_S11_2020__09_36_33.png,no
3735_campegli_13_S11_2020__12_05_54.png,no
3740_campegli_09_S11_2020__11_22_16.png,yes
3741_campegli_13_S11_2020__14_00_57.png,maybe
3758_campegli_13_S11_2020__14_25_12.png,yes
3766_campegli_13_S11_2020__14_37_15.png,maybe
3770_campegli_09_S11_2020__15_12_32.png,yes
3774_campegli_09_S11_2020__10_42_07.png,maybe
3778_campegli_09_S11_2020__10_12_00.png,no
3782_campegli_10_S11_2020__09_57_08.png,no
3783_campegli_13_S11_2020__13_48_54.png,maybe
3786_campegli_13_S11_2020__14_43_16.png,no
3790_campegli_09_S11_2020__10_01_58.png,maybe
3792_campegli_09_S11_2020__11_42_21.png,yes
3794_campegli_09_S11_2020__15_54_41.png,maybe
3801_campegli_09_S11_2020__10_37_06.png,yes
3805_campegli_13_S11_2020__11_35_47.png,yes
3808_campegli_13_S11_2020__13_54_56.png,yes
3809_campegli_11_S11_2020__11_36_11.png,no
3813_campegli_13_S11_2020__14_31_14.png,maybe
3816_campegli_13_S11_2020__13_12_37.png,yes
3817_campegli_10_S11_2020__12_15_33.png,no
3820_campegli_13_S11_2020__11_41_48.png,maybe
3834_campegli_09_S11_2020__17_11_57.png,no
3837_campegli_13_S11_2020__14_19_12.png,maybe
3839_campegli_13_S11_2020__11_59_53.png,maybe
3846_campegli_11_S11_2020__10_39_57.png,no
3848_campegli_13_S11_2020__11_05_34.png,yes
3861_campegli_09_S11_2020__11_17_15.png,yes
3873_campegli_09_S11_2020__11_07_12.png,yes
0557_torbole_20_10_2020__17_16_41.png,no
0558_nw_alvarmontseny_19_10_2020__17_43_25.png,yes
0561_nw_dieeksepark_18_10_2020__14_27_44.png,maybe
0563_nw_alvarmontseny_19_10_2020__13_20_25.png,maybe
0565_nw_alvarmontseny_20_10_2020__15_13_24.png,maybe
0566_albisola_19_10_2020__12_13_07.png,no
0567_nw_veulettes_18_10_2020__09_45_27.png,no
0568_riccione_17_10_2020__14_38_57.png,yes
0569_rimini_19_10_2020__11_27_33.png,no
0570_nw_zacinto_19_10_2020__17_35_57.png,yes
0571_nw_zacinto_18_10_2020__15_33_54.png,no
0574_nw_alvarmontseny_18_10_2020__11_48_52.png,no
0735_thuile_20_10_2020__11_09_41.png,yes
0736_nw_poperinge_18_10_2020__11_11_38.png,no
0738_nw_veulettes2_19_10_2020__11_05_25.png,yes
0739_nw_egypt_19_10_2020__16_06_11.png,yes
0740_nw_dieeksepark_19_10_2020__11_50_06.png,maybe
0742_thuile_20_10_2020__16_04_08.png,yes
0744_nw_zacinto_20_10_2020__12_24_12.png,maybe
0745_nw_portodiandora_19_10_2020__17_50_49.png,maybe
0746_torbole_19_10_2020__16_50_52.png,maybe
0747_bassano_17_10_2020__14_49_44.png,no
0748_thuile2_19_10_2020__13_27_37.png,no
0749_nw_dieeksepark_18_10_2020__11_41_31.png,maybe
0751_thuile2_20_10_2020__09_56_10.png,yes
0757_albisola_20_10_2020__15_34_03.png,yes
0758_nw_alpago_20_10_2020__12_45_02.png,no
0761_rimini_16_10_2020__12_35_19.png,yes
0763_rimini_20_10_2020__10_48_57.png,no
0766_nw_dieeksepark_20_10_2020__17_58_27.png,maybe
0767_campegli_18_10_2020__11_04_00.png,yes
0768_nw_alvarmontseny_18_10_2020__11_34_00.png,no
0769_nw_portodiandora_19_10_2020__13_13_06.png,no
0771_bassano_17_10_2020__18_19_17.png,no
0772_albisola_18_10_2020__11_33_38.png,no
0773_albisola_18_10_2020__11_48_37.png,yes
0774_nw_poperinge_20_10_2020__17_37_45.png,maybe
0777_nw_portodiandora_20_10_2020__16_45_41.png,maybe
0778_albisola_19_10_2020__15_43_25.png,yes
0780_torbole_17_10_2020__11_22_28.png,maybe
0782_riccione_18_10_2020__11_11_23.png,yes
0784_nw_alpago_19_10_2020__12_50_54.png,yes
0785_torbole_19_10_2020__14_26_20.png,maybe
0786_malcesine_20_10_2020__10_28_22.png,yes
0790_malcesine_20_10_2020__16_24_50.png,yes
0791_nw_zacinto_18_10_2020__12_55_55.png,no
0800_albisola_18_10_2020__14_42_15.png,no
0801_nw_portodiandora_18_10_2020__09_45_24.png,no
0802_campegli_18_10_2020__15_57_21.png,yes
0804_malcesine_18_10_2020__14_27_28.png,yes
0808_nw_alpago_19_10_2020__16_13_45.png,yes
0809_nw_alvarmontseny_18_10_2020__15_26_29.png,maybe
0810_campegli_20_10_2020__10_38_42.png,yes
0811_nw_zacinto_18_10_2020__12_26_07.png,no
0812_albisola_18_10_2020__12_18_37.png,maybe
0813_nw_alvarmontseny_19_10_2020__13_27_52.png,yes
0817_nw_alpago_19_10_2020__17_28_35.png,yes
0819_thuile_17_10_2020__17_49_52.png,yes
0822_nw_egypt_17_10_2020__13_05_54.png,yes
0827_rimini_18_10_2020__09_45_08.png,no
0828_rimini_19_10_2020__12_50_40.png,yes
0831_nw_veulettes_18_10_2020__11_48_58.png,no
0833_riccione_17_10_2020__18_11_55.png,yes
0834_rimini_17_10_2020__17_27_47.png,yes
0835_rimini_20_10_2020__10_38_39.png,no
0840_torbole_17_10_2020__14_18_02.png,no
0844_bassano_18_10_2020__17_25_33.png,no
0846_nw_zacinto_19_10_2020__11_20_16.png,yes
0859_nw_veulettes2_19_10_2020__11_50_04.png,yes
0863_nw_alvarmontseny_18_10_2020__11_26_27.png,no
0866_nw_montalt_18_10_2020__11_19_02.png,no
0872_nw_alvarmontseny_19_10_2020__14_33_45.png,no
0875_torbole_17_10_2020__12_34_59.png,maybe
0879_torbole_17_10_2020__11_01_39.png,yes
0880_nw_egypt_18_10_2020__12_41_01.png,yes
0883_nw_almerehaven_19_10_2020__15_28_50.png,yes
0885_nw_poperinge_17_10_2020__17_05_55.png,no
0888_nw_poperinge_19_10_2020__15_36_16.png,yes
0895_nw_portodiandora_18_10_2020__12_26_08.png,yes
0896_nw_dieeksepark_18_10_2020__11_26_30.png,yes
0898_nw_alvarmontseny_20_10_2020__12_45_10.png,maybe
0903_nw_montalt_20_10_2020__15_23_53.png,yes
0908_rimini_19_10_2020__17_50_43.png,no
